,Summary,Temperature (C),Apparent Temperature (C),Humidity,Pressure (millibars)
950,Mostly Cloudy,31.04444444444444,31.688888888888894,0.45,1012.5
951,Mostly Cloudy,31.20555555555556,32.45555555555556,0.47,1012.44
955,Mostly Cloudy,28.95555555555556,30.166666666666668,0.54,1012.65
958,Partly Cloudy,23.383333333333336,23.383333333333336,0.73,1014.58
962,Clear,20.95555555555556,20.95555555555556,0.87,1016.78
963,Clear,18.87222222222222,18.87222222222222,0.9,1016.49
964,Clear,18.33888888888889,18.33888888888889,0.93,1016.69
965,Clear,18.850000000000005,18.850000000000005,0.93,1016.84
966,Clear,17.27777777777778,17.27777777777778,0.99,1017.27
967,Clear,19.916666666666664,19.916666666666664,0.87,1017.3
968,Clear,23.600000000000005,23.600000000000005,0.74,1017.88
969,Clear,25.99444444444445,25.99444444444445,0.61,1017.85
970,Clear,27.73333333333333,28.62222222222222,0.55,1017.78
971,Clear,28.79444444444444,29.366666666666667,0.5,1018.19
972,Clear,29.88333333333334,30.38888888888889,0.47,1018.67
976,Partly Cloudy,32.12777777777777,32.22777777777778,0.39,1017.07
981,Partly Cloudy,22.800000000000004,22.800000000000004,0.84,1017.94
983,Clear,22.23888888888889,22.23888888888889,0.85,1017.7
985,Mostly Cloudy,19.88333333333334,19.88333333333334,0.85,1008.38
986,Partly Cloudy,16.81111111111111,16.81111111111111,0.92,1009.23
987,Mostly Cloudy,19.377777777777776,19.377777777777776,0.9,1007.8
988,Overcast,18.86666666666666,18.86666666666666,0.93,1007.64
993,Overcast,21.088888888888885,21.088888888888885,0.87,1009.31
996,Mostly Cloudy,23.84444444444445,23.84444444444445,0.69,1009.41
997,Partly Cloudy,24.95555555555556,24.95555555555556,0.62,1009.02
1004,Mostly Cloudy,21.06666666666667,21.06666666666667,0.68,1009.29
1005,Mostly Cloudy,18.86666666666666,18.86666666666666,0.84,1009.42
1006,Mostly Cloudy,18.266666666666666,18.266666666666666,0.84,1009.53
1009,Clear,21.550000000000004,21.550000000000004,0.87,1016.9
1010,Clear,18.78333333333333,18.78333333333333,0.85,1017.18
1011,Clear,19.97777777777777,19.97777777777777,0.93,1016.59
1012,Clear,20.99444444444445,20.99444444444445,0.88,1016.39
1013,Clear,19.98888888888889,19.98888888888889,0.88,1016.52
1014,Clear,18.86666666666666,18.86666666666666,0.97,1016.34
1015,Clear,22.08888888888889,22.08888888888889,0.82,1016.64
1016,Clear,23.772222222222226,23.772222222222226,0.75,1016.74
1017,Clear,27.17777777777778,28.33888888888889,0.6,1017.06
1018,Clear,28.79444444444444,30.061111111111117,0.55,1016.71
1019,Clear,30.86111111111111,33.38333333333334,0.55,1017.0
1020,Clear,32.03888888888889,33.46111111111112,0.46,1016.81
1024,Mostly Cloudy,31.08333333333333,31.9,0.45,1015.69
1028,Mostly Cloudy,26.411111111111115,26.411111111111115,0.65,1014.74
1031,Partly Cloudy,24.53888888888889,24.53888888888889,0.72,1014.5
1033,Clear,19.88333333333334,19.88333333333334,0.79,1016.93
1034,Clear,14.988888888888887,14.988888888888887,0.86,1016.56
1039,Mostly Cloudy,17.711111111111112,17.711111111111112,0.78,1018.34
1042,Mostly Cloudy,21.116666666666667,21.116666666666667,0.68,1019.29
1043,Mostly Cloudy,21.194444444444446,21.194444444444446,0.68,1019.01
1047,Mostly Cloudy,22.80555555555556,22.80555555555556,0.62,1016.61
1049,Overcast,22.633333333333333,22.633333333333333,0.66,1015.78
1052,Mostly Cloudy,19.07222222222222,19.07222222222222,0.88,1015.46
1055,Partly Cloudy,16.327777777777776,16.327777777777776,0.89,1016.35
1056,Clear,15.055555555555555,15.055555555555555,0.87,1016.27
1057,Clear,14.988888888888887,14.988888888888887,0.83,1016.44
1058,Clear,13.205555555555556,13.205555555555556,0.95,1016.42
1059,Clear,13.366666666666667,13.366666666666667,0.9,1016.05
1060,Clear,14.31666666666667,14.31666666666667,0.84,1015.86
1061,Clear,14.33888888888889,14.33888888888889,0.84,1015.97
1067,Partly Cloudy,22.700000000000003,22.700000000000003,0.53,1015.85
1076,Partly Cloudy,19.850000000000005,19.850000000000005,0.65,1015.08
1081,Clear,13.961111111111112,13.961111111111112,0.95,1016.23
1082,Clear,13.244444444444447,13.244444444444447,0.9,1016.4
1083,Clear,13.316666666666666,13.316666666666666,0.93,1016.33
1084,Clear,12.3,12.3,0.95,1016.49
1087,Partly Cloudy,13.805555555555555,13.805555555555555,0.93,1016.32
1090,Partly Cloudy,19.93333333333333,19.93333333333333,0.68,1016.62
1097,Partly Cloudy,22.661111111111115,22.661111111111115,0.54,1015.38
1099,Partly Cloudy,21.13888888888889,21.13888888888889,0.63,1015.09
1107,Clear,11.67777777777778,11.67777777777778,0.96,1016.1
1108,Clear,11.094444444444443,11.094444444444443,0.96,1015.9
1109,Clear,10.78888888888889,10.78888888888889,0.96,1015.71
1110,Clear,10.999999999999998,10.999999999999998,0.93,1015.5
1113,Partly Cloudy,19.98888888888889,19.98888888888889,0.68,1015.07
1121,Mostly Cloudy,25.21111111111111,25.21111111111111,0.38,1012.46
1123,Partly Cloudy,22.33333333333333,22.33333333333333,0.53,1011.46
1126,Partly Cloudy,18.172222222222217,18.172222222222217,0.69,1011.7
1128,Partly Cloudy,17.061111111111114,17.061111111111114,0.71,1011.78
1136,Mostly Cloudy,17.294444444444444,17.294444444444444,0.76,1009.36
1143,Partly Cloudy,22.82777777777778,22.82777777777778,0.66,1008.86
1145,Partly Cloudy,22.861111111111114,22.861111111111114,0.62,1008.64
1148,Partly Cloudy,19.922222222222224,19.922222222222224,0.74,1009.24
1149,Mostly Cloudy,17.711111111111112,17.711111111111112,0.84,1009.72
1152,Mostly Cloudy,16.06666666666667,16.06666666666667,0.87,1010.12
1155,Partly Cloudy,13.794444444444444,13.794444444444444,0.96,1010.49
1156,Mostly Cloudy,13.355555555555554,13.355555555555554,0.96,1010.4
1157,Mostly Cloudy,13.916666666666664,13.916666666666664,0.95,1010.76
1173,Partly Cloudy,16.133333333333333,16.133333333333333,0.81,1010.23
1175,Partly Cloudy,15.599999999999998,15.599999999999998,0.81,1010.37
1182,Mostly Cloudy,13.838888888888889,13.838888888888889,0.9,1011.02
1189,Mostly Cloudy,24.86111111111111,24.86111111111111,0.46,1011.21
1190,Mostly Cloudy,24.838888888888885,24.838888888888885,0.42,1011.18
1193,Mostly Cloudy,25.91111111111111,25.91111111111111,0.4,1010.15
1196,Partly Cloudy,18.244444444444447,18.244444444444447,0.72,1010.72
1199,Partly Cloudy,17.794444444444444,17.794444444444444,0.74,1010.76
1202,Mostly Cloudy,13.35,13.35,0.95,1007.87
1203,Overcast,15.555555555555555,15.555555555555555,0.93,1011.3
1204,Overcast,15.0,15.0,0.93,1011.13
1205,Overcast,14.516666666666667,14.516666666666667,0.96,1011.26
1209,Overcast,15.116666666666667,15.116666666666667,0.93,1011.43
1210,Overcast,15.116666666666667,15.116666666666667,0.93,1011.71
1219,Mostly Cloudy,17.89444444444444,17.89444444444444,0.77,1008.91
1223,Clear,15.166666666666666,15.166666666666666,0.87,1008.42
1224,Clear,13.872222222222222,13.872222222222222,0.93,1007.98
1233,Overcast,14.905555555555551,14.905555555555551,0.93,1005.36
1234,Overcast,13.91111111111111,13.91111111111111,0.93,1006.15
1243,Partly Cloudy,16.227777777777778,16.227777777777778,0.58,1008.59
1244,Partly Cloudy,14.305555555555555,14.305555555555555,0.73,1009.18
1245,Partly Cloudy,12.85,12.85,0.89,1009.39
1246,Overcast,12.755555555555556,12.755555555555556,0.92,1009.47
1247,Overcast,12.383333333333333,12.383333333333333,0.92,1009.31
1248,Partly Cloudy,17.13888888888889,17.13888888888889,0.87,1009.64
1250,Mostly Cloudy,19.361111111111107,19.361111111111107,0.9,1004.26
1251,Mostly Cloudy,16.016666666666666,16.016666666666666,0.9,1009.6
1255,Mostly Cloudy,17.200000000000003,17.200000000000003,0.87,1008.32
1256,Mostly Cloudy,17.783333333333335,17.783333333333335,0.9,1008.62
1257,Overcast,17.849999999999998,17.849999999999998,0.96,1008.67
1258,Overcast,17.872222222222224,17.872222222222224,0.96,1008.19
1259,Overcast,18.08888888888889,18.08888888888889,0.94,1007.67
1260,Overcast,19.08333333333333,19.08333333333333,0.89,1006.8
1262,Mostly Cloudy,22.68333333333333,22.68333333333333,0.67,1005.68
1264,Mostly Cloudy,24.87777777777778,24.87777777777778,0.64,1004.12
1267,Mostly Cloudy,23.61111111111111,23.61111111111111,0.7,1002.6
1270,Mostly Cloudy,19.88333333333334,19.88333333333334,0.9,1003.02
1272,Overcast,11.644444444444446,11.644444444444446,0.95,1009.1
1273,Mostly Cloudy,11.083333333333336,11.083333333333336,0.93,1009.54
1277,Overcast,12.694444444444445,12.694444444444445,0.92,1008.47
1278,Overcast,12.2,12.2,0.99,1008.22
1279,Overcast,12.22222222222222,12.22222222222222,0.92,1008.53
1280,Overcast,12.305555555555555,12.305555555555555,0.93,1009.56
1283,Overcast,12.738888888888887,12.738888888888887,0.9,1010.08
1284,Overcast,12.82777777777778,12.82777777777778,0.9,1009.68
1285,Overcast,12.872222222222224,12.872222222222224,0.89,1010.53
1286,Overcast,13.766666666666667,13.766666666666667,0.9,1010.87
1295,Mostly Cloudy,12.711111111111112,12.711111111111112,0.85,1015.13
1296,Mostly Cloudy,12.22222222222222,12.22222222222222,0.86,1015.16
1301,Partly Cloudy,11.11111111111111,11.11111111111111,0.85,1015.96
1304,Clear,12.788888888888891,12.788888888888891,0.78,1016.5
1307,Overcast,15.283333333333331,15.283333333333331,0.75,1016.96
1308,Overcast,15.016666666666667,15.016666666666667,0.83,1017.1
1309,Overcast,14.994444444444447,14.994444444444447,0.83,1017.05
1313,Mostly Cloudy,17.061111111111114,17.061111111111114,0.73,1017.73
1319,Partly Cloudy,14.333333333333334,14.333333333333334,0.78,1019.79
1322,Clear,15.82777777777778,15.82777777777778,0.95,1007.96
1323,Overcast,19.283333333333328,19.283333333333328,0.91,1002.68
1325,Mostly Cloudy,17.82222222222222,17.82222222222222,0.97,1003.36
1327,Partly Cloudy,18.772222222222226,18.772222222222226,0.93,1003.22
1328,Mostly Cloudy,18.766666666666666,18.766666666666666,0.93,1004.13
1329,Mostly Cloudy,17.711111111111112,17.711111111111112,1.0,1004.59
1340,Mostly Cloudy,18.811111111111117,18.811111111111117,0.9,1006.79
1341,Clear,17.155555555555555,17.155555555555555,0.93,1007.16
1346,Clear,13.65,13.65,0.93,1011.44
1350,Clear,13.827777777777778,13.827777777777778,0.99,1008.96
1351,Clear,14.911111111111111,14.911111111111111,0.93,1009.43
1361,Partly Cloudy,22.5,22.5,0.55,1010.23
1367,Clear,15.32777777777778,15.32777777777778,0.89,1011.69
1371,Clear,12.738888888888887,12.738888888888887,0.93,1011.68
1372,Clear,12.738888888888887,12.738888888888887,0.93,1011.29
1374,Partly Cloudy,12.17777777777778,12.17777777777778,1.0,1011.57
1377,Partly Cloudy,19.90555555555555,19.90555555555555,0.69,1011.65
1381,Mostly Cloudy,23.744444444444444,23.744444444444444,0.55,1010.78
1384,Mostly Cloudy,23.75,23.75,0.51,1010.01
1390,Partly Cloudy,16.71111111111111,16.71111111111111,0.9,1010.27
1391,Partly Cloudy,16.761111111111113,16.761111111111113,0.9,1010.15
1394,Partly Cloudy,16.188888888888886,16.188888888888886,0.96,1005.11
1398,Mostly Cloudy,16.044444444444444,16.044444444444444,0.93,1007.5
1401,Mostly Cloudy,19.88333333333334,19.88333333333334,0.74,1006.61
1402,Mostly Cloudy,20.92777777777778,20.92777777777778,0.74,1006.43
1403,Mostly Cloudy,22.05,22.05,0.65,1006.24
1404,Mostly Cloudy,22.17222222222222,22.17222222222222,0.64,1006.27
1408,Partly Cloudy,21.9,21.9,0.61,1004.14
1410,Mostly Cloudy,18.86666666666666,18.86666666666666,0.79,1004.08
1412,Overcast,17.872222222222224,17.872222222222224,0.9,1004.09
1415,Overcast,16.766666666666666,16.766666666666666,0.97,1004.4
1417,Mostly Cloudy,17.15,17.15,0.97,1004.35
1418,Clear,14.933333333333334,14.933333333333334,0.96,1007.33
1423,Overcast,16.183333333333334,16.183333333333334,0.99,1004.32
1424,Overcast,17.194444444444443,17.194444444444443,0.94,1004.81
1425,Overcast,17.77777777777778,17.77777777777778,0.9,1004.94
1429,Partly Cloudy,22.16111111111111,22.16111111111111,0.68,1005.35
1431,Partly Cloudy,22.2,22.2,0.68,1005.62
1432,Partly Cloudy,22.75555555555555,22.75555555555555,0.66,1005.36
1433,Partly Cloudy,22.188888888888886,22.188888888888886,0.68,1005.78
1435,Partly Cloudy,19.97777777777777,19.97777777777777,0.73,1006.44
1438,Partly Cloudy,15.672222222222224,15.672222222222224,0.9,1007.9
1441,Clear,15.02777777777778,15.02777777777778,0.93,1008.2
1442,Partly Cloudy,15.061111111111112,15.061111111111112,0.88,1010.66
1443,Clear,14.538888888888891,14.538888888888891,0.93,1007.92
1444,Clear,13.961111111111112,13.961111111111112,0.96,1007.72
1446,Clear,14.005555555555556,14.005555555555556,0.93,1008.09
1448,Partly Cloudy,17.755555555555556,17.755555555555556,0.89,1008.83
1452,Mostly Cloudy,22.272222222222226,22.272222222222226,0.68,1009.59
1453,Mostly Cloudy,22.85,22.85,0.7,1009.51
1455,Mostly Cloudy,24.97777777777777,24.97777777777777,0.54,1009.21
1457,Partly Cloudy,25.95,25.95,0.47,1009.23
1458,Partly Cloudy,24.97777777777777,24.97777777777777,0.47,1009.33
1460,Partly Cloudy,21.25555555555556,21.25555555555556,0.59,1010.07
1462,Partly Cloudy,18.8,18.8,0.83,1011.22
1488,Overcast,9.044444444444444,6.199999999999998,0.83,1015.83
1489,Clear,2.633333333333334,-0.294444444444445,0.95,1030.15
1490,Overcast,8.399999999999999,6.600000000000001,0.93,1017.64
1491,Overcast,8.355555555555554,7.566666666666666,0.96,1017.9
1492,Overcast,8.361111111111109,6.55,0.96,1018.68
1494,Clear,7.127777777777776,7.127777777777776,1.0,1020.03
1502,Mostly Cloudy,7.799999999999999,5.3,0.88,1026.34
1507,Clear,4.183333333333334,1.161111111111113,0.89,1030.79
1508,Clear,2.3888888888888875,-0.3055555555555559,0.92,1031.4
1509,Clear,2.894444444444445,1.0611111111111091,0.92,1032.0
1510,Clear,2.0111111111111097,-1.0388888888888894,0.92,1033.18
1511,Clear,1.833333333333332,-1.3444444444444454,0.92,1033.41
1512,Clear,1.872222222222221,-0.1499999999999997,0.91,1033.2
1515,Clear,0.5666666666666684,0.5666666666666684,0.96,1033.42
1516,Partly Cloudy,0.7166666666666662,-1.405555555555556,0.96,1033.39
1519,Mostly Cloudy,0.1944444444444452,0.1944444444444452,0.93,1033.09
1521,Clear,2.2499999999999982,2.2499999999999982,0.92,1033.4
1522,Clear,3.111111111111112,3.111111111111112,0.94,1033.3
1523,Clear,6.161111111111113,6.161111111111113,0.79,1032.3
1524,Clear,6.188888888888889,4.583333333333333,0.79,1031.42
1527,Partly Cloudy,6.111111111111111,5.355555555555556,0.79,1029.81
1528,Clear,4.05,4.05,0.91,1029.84
1529,Clear,2.2499999999999982,2.2499999999999982,1.0,1029.6
1681,Overcast,2.5,-2.588888888888889,0.87,1024.07
1687,Overcast,1.161111111111113,-2.722222222222221,0.99,1024.24
1688,Overcast,1.1333333333333329,-2.85,0.93,1024.35
1690,Overcast,1.2722222222222217,-2.938888888888888,0.93,1024.52
1692,Overcast,2.244444444444444,-1.477777777777778,0.93,1023.54
1693,Overcast,2.2888888888888874,-1.938888888888888,0.99,1023.03
1694,Overcast,2.2666666666666657,-1.977777777777777,0.92,1023.08
1698,Overcast,2.2222222222222223,-2.461111111111111,0.92,1023.62
1701,Overcast,2.805555555555554,-1.7166666666666666,0.89,1023.83
1705,Overcast,1.8166666666666684,-2.6333333333333324,0.89,1027.82
1706,Overcast,2.7777777777777777,-2.316666666666668,0.85,1023.62
1707,Overcast,2.7777777777777777,-2.305555555555555,0.82,1023.52
1708,Overcast,2.7777777777777777,-1.744444444444445,0.83,1023.07
1709,Overcast,2.7777777777777777,-1.761111111111112,0.82,1023.22
1712,Overcast,2.244444444444444,-2.4277777777777785,0.85,1023.91
1713,Overcast,2.294444444444446,-1.961111111111112,0.91,1024.31
1714,Overcast,2.144444444444444,-2.616666666666667,0.92,1024.66
1716,Overcast,2.2000000000000006,-2.694444444444445,0.92,1024.52
1718,Overcast,2.2222222222222223,-1.805555555555556,0.92,1024.79
1720,Overcast,1.288888888888889,-3.1277777777777773,1.0,1025.72
1721,Overcast,2.2222222222222223,-1.8222222222222229,0.92,1026.29
1722,Overcast,2.2222222222222223,-2.4333333333333327,0.92,1026.68
1723,Overcast,2.305555555555555,-1.4833333333333345,0.92,1027.0
1725,Overcast,2.2222222222222223,-2.0722222222222224,0.89,1027.8
1726,Overcast,2.177777777777779,-2.116666666666666,0.9,1028.2
1727,Overcast,1.6888888888888884,-2.7111111111111104,0.89,1028.5
1733,Overcast,6.038888888888888,4.800000000000001,0.93,1032.81
1734,Mostly Cloudy,6.038888888888888,6.038888888888888,0.93,1032.51
1736,Mostly Cloudy,6.061111111111109,4.444444444444445,0.93,1032.61
1738,Mostly Cloudy,7.616666666666668,6.694444444444443,0.83,1032.49
1739,Partly Cloudy,8.77222222222222,6.738888888888891,0.67,1031.79
1743,Partly Cloudy,7.777777777777778,6.099999999999998,0.76,1029.01
1746,Partly Cloudy,3.083333333333332,3.083333333333332,0.89,1028.89
1749,Clear,1.7166666666666686,-0.1444444444444453,0.96,1028.41
1752,Overcast,1.6888888888888884,-2.6888888888888887,0.88,1028.51
1753,Overcast,-0.127777777777778,-0.127777777777778,0.92,1031.59
1754,Overcast,1.6222222222222231,-2.261111111111111,0.85,1029.13
1755,Overcast,1.6000000000000014,-2.827777777777777,0.82,1029.51
1756,Overcast,0.9277777777777788,-3.583333333333333,0.83,1029.39
1757,Overcast,0.9222222222222204,-3.088888888888888,0.79,1029.53
1758,Overcast,0.9222222222222204,-3.283333333333333,0.79,1030.03
1759,Overcast,0.8222222222222205,-3.766666666666668,0.76,1030.51
1760,Mostly Cloudy,0.8999999999999986,-3.583333333333333,0.76,1031.32
1761,Mostly Cloudy,1.0166666666666655,-3.227777777777777,0.76,1032.0
1766,Partly Cloudy,3.888888888888889,0.4277777777777795,0.64,1031.26
1770,Clear,-1.0611111111111111,-3.822222222222221,0.88,1032.61
1773,Mostly Cloudy,-1.0388888888888894,-1.0388888888888894,0.92,1032.6
1774,Mostly Cloudy,-1.2999999999999998,-3.394444444444444,0.95,1032.32
1776,Overcast,-0.4388888888888884,-2.616666666666667,0.92,1032.22
1780,Mostly Cloudy,-0.3111111111111104,-0.3111111111111104,0.95,1032.83
1781,Clear,-1.9500000000000008,-1.9500000000000008,0.99,1033.11
1871,Overcast,2.2499999999999982,-0.344444444444445,0.85,1033.39
1872,Overcast,2.2499999999999982,0.4166666666666667,0.82,1032.9
1874,Overcast,1.9555555555555573,-1.15,0.85,1032.24
1876,Overcast,1.15,-2.1000000000000005,0.9,1031.3
1883,Overcast,2.511111111111113,0.4888888888888903,0.98,1032.25
1884,Overcast,3.094444444444445,0.2333333333333342,0.92,1032.21
1886,Mostly Cloudy,3.938888888888891,0.7222222222222207,0.89,1031.85
1889,Overcast,3.3611111111111094,1.0500000000000005,0.91,1032.44
1890,Overcast,3.094444444444445,1.2166666666666657,0.92,1032.85
1891,Mostly Cloudy,1.7333333333333318,1.7333333333333318,0.96,1032.1
1892,Clear,3.094444444444445,1.4722222222222214,0.92,1033.2
1893,Clear,3.094444444444445,0.6333333333333336,0.92,1033.49
1976,Overcast,-2.1500000000000004,-5.294444444444445,0.99,1028.51
1979,Mostly Cloudy,1.1166666666666656,-1.7555555555555555,0.92,1030.02
1981,Partly Cloudy,2.0944444444444463,-1.5888888888888886,0.93,1030.33
1984,Clear,0.1500000000000017,0.1500000000000017,0.86,1032.61
1985,Clear,-1.0000000000000004,-1.0000000000000004,0.92,1033.34
2010,Mostly Cloudy,3.927777777777778,0.8555555555555551,0.92,1021.76
2014,Mostly Cloudy,4.449999999999999,1.7166666666666686,0.89,1020.42
2065,Overcast,6.272222222222222,6.272222222222222,0.94,1016.1
2067,Overcast,5.622222222222221,2.622222222222222,0.82,1017.63
2068,Overcast,5.68888888888889,2.838888888888889,0.8,1017.1
2070,Overcast,5.116666666666667,1.988888888888888,0.86,1016.33
2071,Overcast,6.166666666666668,3.505555555555557,0.8,1016.26
2072,Mostly Cloudy,6.183333333333335,3.588888888888889,0.79,1016.03
2073,Overcast,7.222222222222222,5.105555555555554,0.79,1015.94
2080,Overcast,10.78888888888889,10.78888888888889,0.81,1014.13
2082,Overcast,9.805555555555555,8.766666666666667,0.83,1014.15
2083,Overcast,8.711111111111112,7.755555555555556,0.89,1014.44
2084,Overcast,8.599999999999998,7.349999999999998,0.88,1014.64
